Booking_ID,Booking_Date,Check_In_Date,Check_Out_Date,Nights_Stayed,Room_Type,Nightly_Rate_NGN,Discount_Percent,Discounted_Nightly_Rate_NGN,Total_Revenue_NGN,Client_Segment,Company_Name,Booking_Channel,Booking_Status,Guest_Nationality,Number_of_Guests,Payment_Method,Sales_Rep,Month,Year,Quarter_Old,Quarter
BK01552,2023-04-03,2023-05-18,2023-05-23,5,Executive,126945,10,114250,571252,MICE,Honeywell Group,Corporate Agreement,Completed,British,2,POS,Emeka Okonkwo,May,2023,%Q,Q2
BK01553,2023-02-11,2023-02-27,2023-03-06,7,Executive,119759,0,119759,838313,Group,Individual Guest,Walk In,Completed,Nigerian,1,POS,Amaka Osei,February,2023,%Q,Q1
BK01554,2023-11-21,2024-01-11,2024-01-17,6,Presidential,257051,0,257051,1542306,MICE,Glo Mobile,Online Travel Agent,Completed,German,1,Cash,Emeka Okonkwo,January,2024,%Q,Q1
BK01555,2023-08-01,2023-09-11,2023-09-15,4,Suite,158832,15,135007,540029,Corporate,Zenith Bank,Direct,Completed,Nigerian,1,Cash,Fatima Bello,September,2023,%Q,Q3
BK01556,2024-10-08,2024-11-04,2024-11-18,14,Presidential,384941,15,327200,4580798,Government,FBN Holdings,Online Travel Agent,Confirmed,Nigerian,4,Corporate Account,Chioma Eze,November,2024,%Q,Q4
BK01557,2024-06-19,2024-08-09,2024-08-11,2,Executive,101557,10,91401,0,Group,Individual Guest,Online Travel Agent,Cancelled,Ghanaian,2,Cash,Direct Booking,August,2024,%Q,Q3
BK01558,2023-10-07,2023-11-03,2023-11-09,6,Deluxe,86284,0,86284,517704,Group,Individual Guest,Direct,Completed,Kenyan,3,Cash,Tunde Adeyemi,November,2023,%Q,Q4
BK01559,2023-10-07,2023-11-01,2023-11-11,10,Deluxe,90465,10,81418,814185,Group,Individual Guest,Travel Agent,Confirmed,Nigerian,1,Cash,Chioma Eze,November,2023,%Q,Q4
BK01560,2024-05-31,2024-06-27,2024-07-05,8,Deluxe,81380,5,77311,618488,MICE,GTCO,Direct,Completed,American,4,Credit Card,Chioma Eze,June,2024,%Q,Q2
BK01561,2023-08-14,2023-09-15,2023-09-25,10,Executive,106835,20,85468,854680,Government,Total Energies,Direct,Completed,Indian,3,Corporate Account,Direct Booking,September,2023,%Q,Q3
BK01562,2024-05-21,2024-06-29,2024-07-12,13,Executive,98924,5,93978,1221711,Leisure,Individual Guest,Direct,Completed,Nigerian,4,Cash,Direct Booking,June,2024,%Q,Q2
BK01563,2023-10-01,2023-11-23,2023-12-07,14,Standard,51670,0,51670,723380,MICE,FBN Holdings,Corporate Agreement,Completed,Nigerian,4,Credit Card,Fatima Bello,November,2023,%Q,Q4
BK01564,2023-04-15,2023-04-27,2023-04-30,3,Standard,53047,0,53047,159141,MICE,GTCO,Corporate Agreement,Completed,Nigerian,2,Bank Transfer,Direct Booking,April,2023,%Q,Q2
BK01565,2023-10-06,2023-10-07,2023-10-10,3,Suite,171751,0,171751,515253,MICE,Total Energies,Direct,Completed,American,1,Bank Transfer,Amaka Osei,October,2023,%Q,Q4
BK01566,2024-07-15,2024-09-08,2024-09-13,5,Standard,58336,20,46669,233344,Government,Access Bank,Travel Agent,Completed,Kenyan,1,Bank Transfer,Tunde Adeyemi,September,2024,%Q,Q3
BK01567,2024-10-05,2024-11-11,2024-11-25,14,Presidential,316009,0,316009,4424126,Leisure,Individual Guest,Corporate Agreement,Confirmed,South African,4,Cash,Chioma Eze,November,2024,%Q,Q4
BK01568,2024-02-29,2024-03-09,2024-03-13,4,Standard,50739,0,50739,202956,Corporate,FBN Holdings,Direct,Completed,British,3,POS,Emeka Okonkwo,March,2024,%Q,Q1
BK01569,2023-10-25,2023-11-21,2023-11-30,9,Executive,111144,0,111144,1000296,Airline Crew,Shell Nigeria,Corporate Agreement,Completed,Ghanaian,1,POS,Amaka Osei,November,2023,%Q,Q4
BK01570,2024-10-27,2024-12-08,2024-12-21,13,Deluxe,78289,5,74375,966869,Leisure,Individual Guest,Walk In,Completed,Nigerian,2,Bank Transfer,Direct Booking,December,2024,%Q,Q4
BK01571,2023-12-06,2024-02-02,2024-02-03,1,Executive,111746,0,111746,111746,Corporate,PZ Cussons,Travel Agent,Completed,Nigerian,4,Cash,Emeka Okonkwo,February,2024,%Q,Q1
BK01572,2023-10-03,2023-10-08,2023-10-22,14,Executive,125873,10,113286,1586000,Group,Individual Guest,Online Travel Agent,Completed,Nigerian,3,Credit Card,Amaka Osei,October,2023,%Q,Q4
BK01573,2023-02-11,2023-03-09,2023-03-15,6,Presidential,393583,0,393583,2361498,Group,Individual Guest,Direct,Completed,Nigerian,4,Credit Card,Direct Booking,March,2023,%Q,Q1
BK01574,2023-01-01,2023-01-04,2023-01-11,7,Suite,140560,0,140560,983920,Leisure,Individual Guest,Direct,Confirmed,American,4,Credit Card,Direct Booking,January,2023,%Q,Q1
BK01575,2024-02-12,2024-04-07,2024-04-15,8,Deluxe,78541,20,62833,502662,Corporate,Airtel Nigeria,Direct,Completed,Nigerian,4,Corporate Account,Tunde Adeyemi,April,2024,%Q,Q2
BK01576,2023-06-19,2023-08-18,2023-08-19,1,Standard,63301,0,63301,63301,Group,Individual Guest,Walk In,Completed,Indian,2,Cash,Tunde Adeyemi,August,2023,%Q,Q3
BK01577,2024-01-19,2024-02-15,2024-02-25,10,Presidential,318198,15,270468,0,Corporate,Nigerian Ports Authority,Corporate Agreement,Cancelled,Nigerian,4,Corporate Account,Fatima Bello,February,2024,%Q,Q1
BK01578,2023-03-18,2023-05-02,2023-05-06,4,Deluxe,76243,15,64807,259226,Government,FBN Holdings,Online Travel Agent,Completed,Nigerian,2,POS,Tunde Adeyemi,May,2023,%Q,Q2
BK01579,2024-10-29,2024-11-24,2024-11-28,4,Deluxe,83386,0,83386,333544,MICE,Air Peace,Direct,Completed,British,4,Cash,Tunde Adeyemi,November,2024,%Q,Q4
BK01580,2023-01-03,2023-01-11,2023-01-19,8,Suite,165417,0,165417,0,Leisure,Individual Guest,Online Travel Agent,Cancelled,Nigerian,1,Cash,Fatima Bello,January,2023,%Q,Q1
BK01581,2024-07-21,2024-07-24,2024-07-25,1,Suite,135390,0,135390,135390,Leisure,Individual Guest,Corporate Agreement,Completed,American,1,Bank Transfer,Fatima Bello,July,2024,%Q,Q3
BK01582,2024-05-07,2024-05-31,2024-06-10,10,Suite,145866,10,131279,1312794,Group,Individual Guest,Travel Agent,Confirmed,Nigerian,2,Cash,Tunde Adeyemi,May,2024,%Q,Q2
BK01583,2024-03-24,2024-05-19,2024-05-25,6,Executive,103645,10,93280,559683,Corporate,NNPC,Direct,Confirmed,Nigerian,3,Corporate Account,Tunde Adeyemi,May,2024,%Q,Q2
BK01584,2024-01-19,2024-03-16,2024-03-21,5,Suite,160169,10,144152,720760,MICE,Flour Mills Nigeria,Online Travel Agent,Completed,Nigerian,2,Corporate Account,Direct Booking,March,2024,%Q,Q1
BK01585,2024-09-14,2024-11-04,2024-11-15,11,Executive,98487,0,98487,0,Corporate,Dangote Group,Direct,Cancelled,Nigerian,4,Corporate Account,Direct Booking,November,2024,%Q,Q4
BK01586,2024-04-23,2024-05-21,2024-05-22,1,Suite,166466,0,166466,166466,Leisure,Individual Guest,Direct,Completed,American,3,Bank Transfer,Tunde Adeyemi,May,2024,%Q,Q2
BK01587,2023-07-10,2023-07-28,2023-08-11,14,Deluxe,75514,10,67963,951476,Group,Individual Guest,Corporate Agreement,Completed,American,1,POS,Tunde Adeyemi,July,2023,%Q,Q3
BK01588,2024-07-12,2024-08-07,2024-08-10,3,Standard,53066,0,53066,159198,MICE,Nigerian Breweries,Direct,Completed,American,4,Bank Transfer,Direct Booking,August,2024,%Q,Q3
BK01589,2024-07-05,2024-08-27,2024-08-29,2,Suite,130077,10,117069,234139,Corporate,Oando PLC,Corporate Agreement,Completed,Nigerian,1,POS,Chioma Eze,August,2024,%Q,Q3
BK01590,2023-01-06,2023-02-14,2023-02-25,11,Executive,116293,20,93034,0,Government,Nestle Nigeria,Direct,Cancelled,British,1,Bank Transfer,Chioma Eze,February,2023,%Q,Q1
BK01591,2024-09-03,2024-09-08,2024-09-15,7,Executive,111722,0,111722,782054,Corporate,Lagos State Government,Travel Agent,Confirmed,Nigerian,2,Cash,Emeka Okonkwo,September,2024,%Q,Q3
BK01592,2023-09-12,2023-11-02,2023-11-10,8,Executive,115322,15,98024,784190,Government,Nestle Nigeria,Direct,Completed,Nigerian,4,Corporate Account,Tunde Adeyemi,November,2023,%Q,Q4
BK01593,2024-03-27,2024-05-02,2024-05-07,5,Presidential,360905,20,288724,1443620,Corporate,NNPC,Corporate Agreement,Completed,Nigerian,1,Bank Transfer,Emeka Okonkwo,May,2024,%Q,Q2
BK01594,2023-11-03,2023-12-16,2023-12-24,8,Deluxe,91220,5,86659,0,Group,Individual Guest,Online Travel Agent,Cancelled,British,3,Bank Transfer,Fatima Bello,December,2023,%Q,Q4
BK01595,2024-01-25,2024-03-23,2024-03-25,2,Executive,114686,20,91749,183498,Corporate,Nestle Nigeria,Online Travel Agent,Completed,Nigerian,1,Cash,Emeka Okonkwo,March,2024,%Q,Q1
BK01596,2023-02-16,2023-03-20,2023-03-21,1,Standard,61733,10,55560,55560,Leisure,Individual Guest,Corporate Agreement,Confirmed,British,3,Cash,Chioma Eze,March,2023,%Q,Q1
BK01597,2023-02-21,2023-03-25,2023-04-07,13,Standard,48733,0,48733,633529,Group,Individual Guest,Travel Agent,Completed,Kenyan,4,Bank Transfer,Amaka Osei,March,2023,%Q,Q1
BK01598,2023-10-03,2023-11-18,2023-11-28,10,Executive,124487,0,124487,1244870,Group,Individual Guest,Walk In,Completed,Kenyan,2,Credit Card,Tunde Adeyemi,November,2023,%Q,Q4
BK01599,2024-07-17,2024-09-10,2024-09-15,5,Standard,59214,10,53293,266463,Leisure,Individual Guest,Direct,Confirmed,Nigerian,4,Corporate Account,Emeka Okonkwo,September,2024,%Q,Q3
BK01600,2024-04-04,2024-05-13,2024-05-18,5,Presidential,344562,0,344562,1722810,Group,Individual Guest,Corporate Agreement,Completed,Ghanaian,2,Credit Card,Amaka Osei,May,2024,%Q,Q2
BK01601,2023-05-24,2023-07-15,2023-07-17,2,Standard,51167,0,51167,102334,MICE,Lafarge Africa,Direct,Completed,Nigerian,2,POS,Direct Booking,July,2023,%Q,Q3
BK01602,2023-10-07,2023-11-05,2023-11-18,13,Deluxe,85531,0,85531,1111903,Leisure,Individual Guest,Walk In,Confirmed,South African,4,Corporate Account,Emeka Okonkwo,November,2023,%Q,Q4
BK01603,2024-03-21,2024-04-05,2024-04-15,10,Deluxe,79661,5,75678,756780,Leisure,Individual Guest,Direct,Completed,Nigerian,4,Corporate Account,Direct Booking,April,2024,%Q,Q2
BK01604,2024-06-30,2024-08-15,2024-08-25,10,Presidential,326224,0,326224,3262240,Corporate,Lagos State Government,Corporate Agreement,Completed,British,2,Corporate Account,Direct Booking,August,2024,%Q,Q3
BK01605,2024-05-28,2024-06-24,2024-06-25,1,Presidential,332798,5,316158,316158,Leisure,Individual Guest,Corporate Agreement,Completed,French,3,Corporate Account,Amaka Osei,June,2024,%Q,Q2
BK01606,2024-12-14,2024-12-15,2024-12-22,7,Deluxe,79437,0,79437,556059,Group,Individual Guest,Online Travel Agent,Completed,Nigerian,4,Cash,Fatima Bello,December,2024,%Q,Q4
BK01607,2023-09-13,2023-10-28,2023-11-09,12,Executive,122319,0,122319,1467828,MICE,Nigerian Ports Authority,Travel Agent,Completed,Kenyan,3,Credit Card,Fatima Bello,October,2023,%Q,Q4
BK01608,2024-11-06,2024-11-14,2024-11-22,8,Deluxe,76536,20,61229,489830,Corporate,Honeywell Group,Online Travel Agent,Confirmed,German,2,Credit Card,Chioma Eze,November,2024,%Q,Q4
BK01609,2023-01-27,2023-02-18,2023-02-19,1,Suite,143399,0,143399,0,Group,Individual Guest,Travel Agent,Cancelled,Nigerian,4,Cash,Amaka Osei,February,2023,%Q,Q1
BK01610,2024-09-17,2024-09-24,2024-09-28,4,Presidential,308745,10,277870,1111482,Leisure,Individual Guest,Travel Agent,Completed,South African,2,Cash,Fatima Bello,September,2024,%Q,Q3
BK01611,2024-09-04,2024-09-10,2024-09-21,11,Standard,59346,10,53411,587525,MICE,Unilever Nigeria,Travel Agent,Completed,British,1,POS,Amaka Osei,September,2024,%Q,Q3
BK01612,2023-03-09,2023-04-18,2023-04-21,3,Standard,51730,20,41384,124152,Government,Chevron Nigeria,Corporate Agreement,Completed,South African,2,Bank Transfer,Emeka Okonkwo,April,2023,%Q,Q2
BK01613,2023-11-17,2024-01-08,2024-01-14,6,Deluxe,74029,10,66626,399757,MICE,Seplat Energy,Travel Agent,Completed,Nigerian,3,Cash,Emeka Okonkwo,January,2024,%Q,Q1
BK01614,2023-06-08,2023-06-25,2023-06-27,2,Suite,166871,0,166871,333742,MICE,Nigerian Ports Authority,Direct,Completed,South African,2,Corporate Account,Fatima Bello,June,2023,%Q,Q2
BK01615,2024-01-17,2024-03-15,2024-03-22,7,Executive,125064,0,125064,875448,Airline Crew,Nigerian Ports Authority,Online Travel Agent,Completed,South African,1,POS,Direct Booking,March,2024,%Q,Q1
BK01616,2023-11-18,2023-12-13,2023-12-19,6,Deluxe,84223,15,71590,429537,Corporate,Conoil,Corporate Agreement,Completed,French,3,POS,Amaka Osei,December,2023,%Q,Q4
BK01617,2024-01-03,2024-02-16,2024-02-27,11,Presidential,329776,5,313287,3446159,Group,Individual Guest,Online Travel Agent,Completed,Ghanaian,2,POS,Fatima Bello,February,2024,%Q,Q1
BK01618,2024-03-19,2024-04-01,2024-04-12,11,Presidential,365905,0,365905,4024955,Group,Individual Guest,Travel Agent,Completed,Nigerian,1,Cash,Tunde Adeyemi,April,2024,%Q,Q2
BK01619,2024-06-10,2024-07-04,2024-07-10,6,Deluxe,87054,0,87054,0,Airline Crew,UBA Group,Online Travel Agent,Cancelled,Nigerian,1,Credit Card,Chioma Eze,July,2024,%Q,Q3
BK01620,2024-06-20,2024-07-06,2024-07-16,10,Deluxe,79959,0,79959,799590,Group,Individual Guest,Direct,Completed,Nigerian,3,Cash,Chioma Eze,July,2024,%Q,Q3
BK01621,2023-01-08,2023-02-18,2023-03-03,13,Standard,59704,10,53734,698537,Corporate,MTN Nigeria,Walk In,Completed,Ghanaian,2,POS,Fatima Bello,February,2023,%Q,Q1
BK01622,2023-09-22,2023-11-03,2023-11-08,5,Presidential,286692,5,272357,1361787,Group,Individual Guest,Direct,Completed,Nigerian,3,Credit Card,Fatima Bello,November,2023,%Q,Q4
BK01623,2023-02-25,2023-04-11,2023-04-14,3,Executive,122004,20,97603,292810,Corporate,Dangote Group,Direct,Completed,Nigerian,4,Cash,Amaka Osei,April,2023,%Q,Q2
BK01624,2024-06-07,2024-07-26,2024-08-04,9,Executive,112281,0,112281,1010529,Leisure,Individual Guest,Walk In,Completed,American,2,Corporate Account,Emeka Okonkwo,July,2024,%Q,Q3
BK01625,2024-05-01,2024-06-01,2024-06-04,3,Executive,103479,0,103479,310437,Airline Crew,Unilever Nigeria,Online Travel Agent,Completed,Nigerian,3,POS,Tunde Adeyemi,June,2024,%Q,Q2
BK01626,2024-08-13,2024-09-08,2024-09-22,14,Standard,48960,0,48960,685440,Leisure,Individual Guest,Online Travel Agent,Completed,Nigerian,3,Cash,Chioma Eze,September,2024,%Q,Q3
BK01627,2024-03-23,2024-05-12,2024-05-13,1,Deluxe,74657,0,74657,74657,MICE,Federal Ministry of Works,Travel Agent,Confirmed,French,4,Credit Card,Tunde Adeyemi,May,2024,%Q,Q2
BK01628,2023-04-14,2023-05-06,2023-05-15,9,Standard,46464,0,46464,418176,Leisure,Individual Guest,Corporate Agreement,Completed,French,2,Corporate Account,Emeka Okonkwo,May,2023,%Q,Q2
BK01629,2024-05-02,2024-05-31,2024-06-11,11,Executive,124430,10,111987,1231857,Corporate,Airtel Nigeria,Corporate Agreement,Confirmed,British,4,Credit Card,Emeka Okonkwo,May,2024,%Q,Q2
BK01630,2024-05-26,2024-07-07,2024-07-08,1,Executive,113178,10,101860,101860,Group,Individual Guest,Corporate Agreement,Completed,British,1,Cash,Direct Booking,July,2024,%Q,Q3
BK01631,2023-02-18,2023-03-29,2023-04-02,4,Presidential,263860,0,263860,1055440,Airline Crew,Julius Berger,Online Travel Agent,Completed,Nigerian,2,POS,Direct Booking,March,2023,%Q,Q1
BK01632,2023-09-26,2023-10-09,2023-10-22,13,Deluxe,93121,0,93121,1210573,MICE,Seplat Energy,Online Travel Agent,Confirmed,Nigerian,4,Bank Transfer,Fatima Bello,October,2023,%Q,Q4
BK01633,2023-12-04,2023-12-15,2023-12-22,7,Executive,96576,0,96576,676032,MICE,Airtel Nigeria,Direct,Completed,Indian,3,Credit Card,Fatima Bello,December,2023,%Q,Q4
BK01634,2023-05-19,2023-07-07,2023-07-12,5,Standard,50053,10,45048,225239,Corporate,Federal Ministry of Works,Direct,Completed,Indian,1,Bank Transfer,Tunde Adeyemi,July,2023,%Q,Q3
BK01635,2024-01-15,2024-02-04,2024-02-06,2,Deluxe,83527,15,70998,141996,Government,Flour Mills Nigeria,Travel Agent,Completed,Nigerian,2,Credit Card,Tunde Adeyemi,February,2024,%Q,Q1
BK01636,2024-05-03,2024-06-04,2024-06-17,13,Executive,102541,10,92287,1199730,Corporate,Airtel Nigeria,Online Travel Agent,Completed,Nigerian,1,Credit Card,Emeka Okonkwo,June,2024,%Q,Q2
BK01637,2024-06-08,2024-07-21,2024-07-31,10,Standard,53071,0,53071,530710,MICE,Nestle Nigeria,Online Travel Agent,Completed,Nigerian,2,POS,Direct Booking,July,2024,%Q,Q3
BK01638,2024-01-08,2024-01-18,2024-01-27,9,Deluxe,87613,0,87613,788517,Airline Crew,Seplat Energy,Travel Agent,Confirmed,Indian,2,Cash,Fatima Bello,January,2024,%Q,Q1
BK01639,2023-02-14,2023-03-03,2023-03-11,8,Presidential,315769,0,315769,2526152,MICE,FAAN,Travel Agent,Completed,Nigerian,1,Cash,Fatima Bello,March,2023,%Q,Q1
BK01640,2024-06-26,2024-06-30,2024-07-10,10,Suite,125879,10,113291,1132911,Leisure,Individual Guest,Direct,Confirmed,British,2,Corporate Account,Chioma Eze,June,2024,%Q,Q2
BK01641,2024-05-11,2024-05-31,2024-06-13,13,Suite,161626,0,161626,2101138,Corporate,Seplat Energy,Corporate Agreement,Completed,Nigerian,3,Corporate Account,Tunde Adeyemi,May,2024,%Q,Q2
BK01642,2024-10-29,2024-12-09,2024-12-12,3,Standard,64948,10,58453,175360,Leisure,Individual Guest,Corporate Agreement,Completed,Nigerian,4,Corporate Account,Direct Booking,December,2024,%Q,Q4
BK01643,2023-01-28,2023-03-25,2023-04-07,13,Standard,62650,5,59518,773728,Corporate,Seplat Energy,Online Travel Agent,Completed,Ghanaian,4,Cash,Fatima Bello,March,2023,%Q,Q1
BK01644,2024-12-07,2024-12-14,2024-12-15,1,Executive,119279,10,107351,107351,Government,Seplat Energy,Corporate Agreement,Confirmed,South African,2,Cash,Direct Booking,December,2024,%Q,Q4
BK01645,2024-09-01,2024-09-20,2024-10-01,11,Deluxe,77676,0,77676,854436,Airline Crew,Nigerian Ports Authority,Online Travel Agent,Confirmed,American,1,Credit Card,Fatima Bello,September,2024,%Q,Q3
BK01646,2024-10-08,2024-10-15,2024-10-22,7,Suite,157296,0,157296,0,Leisure,Individual Guest,Direct,Cancelled,South African,2,POS,Direct Booking,October,2024,%Q,Q4
BK01647,2024-07-09,2024-08-25,2024-08-28,3,Standard,49175,20,39340,118020,Corporate,Guinness Nigeria,Corporate Agreement,Completed,Nigerian,3,Bank Transfer,Direct Booking,August,2024,%Q,Q3
BK01648,2024-02-09,2024-04-09,2024-04-10,1,Executive,98398,5,93478,93478,MICE,Airtel Nigeria,Walk In,Completed,Nigerian,4,POS,Direct Booking,April,2024,%Q,Q2
BK01649,2023-11-19,2024-01-06,2024-01-15,9,Standard,52357,5,49739,447652,Corporate,Federal Ministry of Works,Online Travel Agent,Completed,Nigerian,1,Bank Transfer,Chioma Eze,January,2024,%Q,Q1
BK01650,2024-12-03,2024-12-07,2024-12-14,7,Deluxe,76451,10,68806,481641,Corporate,GTCO,Corporate Agreement,Confirmed,Nigerian,3,Bank Transfer,Emeka Okonkwo,December,2024,%Q,Q4
BK01651,2023-08-12,2023-09-11,2023-09-13,2,Deluxe,81167,0,81167,162334,MICE,Glo Mobile,Direct,Completed,Nigerian,4,POS,Fatima Bello,September,2023,%Q,Q3
BK01652,2024-08-26,2024-10-02,2024-10-10,8,Standard,47802,0,47802,382416,Airline Crew,Conoil,Travel Agent,Completed,American,4,Bank Transfer,Tunde Adeyemi,October,2024,%Q,Q4
BK01653,2023-09-26,2023-11-05,2023-11-15,10,Executive,99311,5,94345,943454,Corporate,Dangote Group,Direct,Completed,Nigerian,4,POS,Amaka Osei,November,2023,%Q,Q4
BK01654,2024-07-25,2024-09-05,2024-09-18,13,Presidential,252780,5,240141,3121833,Leisure,Individual Guest,Online Travel Agent,Completed,British,1,Cash,Amaka Osei,September,2024,%Q,Q3
BK01655,2024-05-07,2024-06-13,2024-06-19,6,Deluxe,73539,10,66185,397111,Corporate,Zenith Bank,Travel Agent,Completed,French,3,POS,Tunde Adeyemi,June,2024,%Q,Q2
BK01656,2024-01-21,2024-03-07,2024-03-15,8,Presidential,366555,10,329900,2639196,Corporate,Nestle Nigeria,Direct,Completed,Nigerian,3,POS,Emeka Okonkwo,March,2024,%Q,Q1
BK01657,2024-07-02,2024-08-20,2024-08-29,9,Deluxe,74830,0,74830,673470,Leisure,Individual Guest,Direct,Completed,Indian,2,POS,Fatima Bello,August,2024,%Q,Q3
BK01658,2023-07-11,2023-09-01,2023-09-10,9,Presidential,264314,5,251098,0,Leisure,Individual Guest,Direct,Cancelled,French,2,Cash,Amaka Osei,September,2023,%Q,Q3
BK01659,2024-11-13,2024-12-12,2024-12-24,12,Presidential,336807,0,336807,4041684,MICE,Glo Mobile,Online Travel Agent,Completed,Nigerian,4,Bank Transfer,Emeka Okonkwo,December,2024,%Q,Q4
BK01660,2023-01-01,2023-01-04,2023-01-15,11,Deluxe,85287,5,81023,0,Group,Individual Guest,Corporate Agreement,No Show,Indian,2,Corporate Account,Chioma Eze,January,2023,%Q,Q1
BK01661,2023-07-08,2023-07-08,2023-07-22,14,Suite,120648,0,120648,1689072,Corporate,Air Peace,Direct,Completed,Nigerian,3,POS,Direct Booking,July,2023,%Q,Q3
BK01662,2023-01-19,2023-01-31,2023-02-04,4,Suite,131412,5,124841,499366,Corporate,Flour Mills Nigeria,Online Travel Agent,Completed,British,1,Credit Card,Tunde Adeyemi,January,2023,%Q,Q1
BK01663,2023-09-25,2023-09-26,2023-09-28,2,Deluxe,82416,0,82416,164832,Group,Individual Guest,Online Travel Agent,Completed,Nigerian,3,Credit Card,Emeka Okonkwo,September,2023,%Q,Q3
BK01664,2024-09-08,2024-11-07,2024-11-10,3,Presidential,363696,20,290957,872870,Government,Zenith Bank,Travel Agent,Confirmed,Nigerian,4,Credit Card,Tunde Adeyemi,November,2024,%Q,Q4
BK01665,2023-12-12,2024-01-19,2024-01-25,6,Executive,111026,10,99923,599540,Government,Julius Berger,Direct,Completed,Nigerian,3,Bank Transfer,Tunde Adeyemi,January,2024,%Q,Q1
BK01666,2024-04-09,2024-06-04,2024-06-14,10,Executive,108712,10,97841,978408,Group,Individual Guest,Travel Agent,Completed,British,4,POS,Tunde Adeyemi,June,2024,%Q,Q2
BK01667,2023-12-17,2024-01-19,2024-01-27,8,Executive,106730,20,85384,683072,Corporate,Nigerian Ports Authority,Online Travel Agent,Completed,Indian,4,Cash,Emeka Okonkwo,January,2024,%Q,Q1
BK01668,2024-10-14,2024-10-27,2024-10-28,1,Deluxe,76651,0,76651,0,Leisure,Individual Guest,Direct,No Show,Nigerian,2,POS,Emeka Okonkwo,October,2024,%Q,Q4
BK01669,2023-09-13,2023-09-18,2023-09-27,9,Deluxe,94629,15,80435,723912,Corporate,Seplat Energy,Direct,Completed,Nigerian,3,POS,Fatima Bello,September,2023,%Q,Q3
BK01670,2024-03-10,2024-04-06,2024-04-14,8,Executive,119085,0,119085,952680,MICE,Airtel Nigeria,Direct,Completed,Nigerian,3,Bank Transfer,Chioma Eze,April,2024,%Q,Q2
BK01671,2023-09-27,2023-10-29,2023-11-12,14,Presidential,393301,10,353971,4955593,Group,Individual Guest,Walk In,Completed,Nigerian,1,Cash,Amaka Osei,October,2023,%Q,Q4
BK01672,2023-07-13,2023-07-25,2023-07-31,6,Suite,136385,0,136385,0,Corporate,FBN Holdings,Corporate Agreement,Cancelled,Nigerian,3,POS,Direct Booking,July,2023,%Q,Q3
